,Open,High,Low,Close,Volume,Dividends,Stock Splits,Sentiment,transformer_sentiment
2020-03-30,7.670212789693119,7.889100940389152,7.615491186911208,7.743175506591797,13054500,0.0,0.0,-1,0
2020-03-31,7.734054790372651,7.770537017855409,7.433083371913312,7.4878058433532715,20571700,0.0,0.0,-1,0
2020-04-01,7.1777149257349615,7.314520689602541,7.077391394726181,7.095632076263428,15617300,0.0,0.0,0,0
2020-04-02,7.113871734881797,7.3145196378320705,7.0591492632465656,7.214195251464844,7323600,0.0,0.0,-1,0
2020-04-03,7.113871877890916,7.122992000085402,6.803779895220626,6.894983291625977,15539600,0.0,0.0,1,0
2020-04-06,7.168593767732587,7.551648024726588,7.113871731019159,7.524287223815918,16003400,0.0,0.0,0,0
2020-04-07,7.907342876915383,7.998546717416556,7.615491978966488,7.642852783203125,15033000,0.0,0.0,0,0
2020-04-08,7.670214300364124,7.770538708197136,7.469566354482467,7.73405647277832,13721300,0.0,0.0,0,0
2020-04-09,7.797898178494184,7.916462813931431,7.724935459730373,7.770537376403809,9988000,0.0,0.0,0,0
2020-04-13,7.75229549407959,7.797897406236885,7.588128958226983,7.75229549407959,5684500,0.0,0.0,0,0
2020-04-14,7.8343792410924635,7.971184116146084,7.7340548542545715,7.907341957092285,7582100,0.0,0.0,-1,0
2020-04-15,7.551648543737001,7.715815100052231,7.5242877409458755,7.597250461578369,8004400,0.0,0.0,0,0
2020-04-16,7.569889503652602,7.588129748544797,7.37836214847134,7.496926784515381,9811400,0.0,0.0,1,0
2020-04-17,7.706694100173624,7.834379288843655,7.6519724977323165,7.825258731842041,14965900,0.0,0.0,0,0
2020-04-20,7.724935552259977,7.962063956190588,7.606370915402557,7.761416912078857,9658400,0.0,0.0,-1,0
2020-04-21,7.387482349478391,7.6884537688482935,7.387482349478391,7.524287223815918,9776700,0.0,0.0,1,0
2020-04-22,7.642852762810925,7.834380131524937,7.60637140066465,7.797898769378662,9961600,0.0,0.0,1,0
2020-04-23,8.107991375924586,8.199194353073125,7.980306164175414,8.0167875289917,11386000,0.0,0.0,0,0
2020-04-24,7.962063986871921,8.03502757657507,7.84350021934185,7.9894256591796875,7976800,0.0,0.0,0,0
2020-04-27,8.09887020218927,8.16271236832306,8.016786920140524,8.144472122192383,5505300,0.0,0.0,0,0
2020-04-28,8.117111064790398,8.14447274074087,7.9255836820588135,8.0167875289917,9793600,0.0,0.0,1,0
2020-04-29,8.21743418564256,8.664331052219348,8.20831362841833,8.655210494995117,20772500,0.0,0.0,-1,0
2020-04-30,8.627848774804649,8.67345068628797,8.299516577736151,8.41808032989502,13033600,0.0,0.0,0,0
2020-05-01,8.281276973951226,8.317758335827405,8.171832888322687,8.263036727905273,5863600,0.0,0.0,0,0
2020-05-04,8.199193730368695,8.199193730368695,8.025907478098002,8.144472122192383,8592000,0.0,0.0,0,0
2020-05-05,8.308638007974128,8.3359996824771,8.107990946991466,8.12623119354248,5337700,0.0,0.0,0,0
2020-05-06,8.11710879602585,8.15359015064545,7.97118337754745,8.08062744140625,5179400,0.0,0.0,0,0
2020-05-07,8.199192930029236,8.253915402648257,8.126230213060003,8.244794845581055,7759400,0.0,0.0,0,0
2020-05-08,8.281275233206266,8.372479053617578,8.199191968792903,8.363358497619629,8072000,0.0,0.0,0,0
2020-05-11,8.335999138619425,8.335999138619425,8.117110105797918,8.208313941955566,6883800,0.0,0.0,0,0
2020-05-12,8.363360592884188,8.564008526186752,8.28127730790658,8.34511947631836,14818900,0.0,0.0,-1,0
2020-05-13,8.326878955391784,8.335999513374425,7.761417407232388,7.797898769378662,25972500,0.0,0.0,0,0
2020-05-14,7.715814519873176,7.925582108472378,7.633731247887689,7.916462421417236,14592500,0.0,0.0,0,0
2020-05-15,7.797898464808011,7.952944465319955,7.788777907181602,7.934703350067139,6360300,0.0,0.0,1,0
2020-05-18,8.08974881106085,8.235674244214387,8.071508566808753,8.171832084655762,9250200,0.0,0.0,0,0
2020-05-19,8.171833546906997,8.190073794422968,7.99854728147573,8.0167875289917,12363000,0.0,0.0,0,0
2020-05-20,8.107990418009548,8.244795302461776,8.071509057503338,8.208313941955566,10458500,0.0,0.0,0,0
2020-05-21,8.171832926280539,8.226555404241129,8.089749644231793,8.144472122192383,11336400,0.0,0.0,0,0
2020-05-22,8.263036344234791,8.272156031942181,8.190072754086012,8.253915786743164,5827800,0.0,0.0,0,0
2020-05-26,8.363359594087225,8.390720395884085,8.135350882950243,8.27215576171875,8686400,0.0,0.0,1,0
2020-05-27,8.390721095509065,8.564008217501144,8.381600537554895,8.52752685546875,10198100,0.0,0.0,0,0
2020-05-28,8.545766940894703,8.582248302241087,8.363360134162788,8.381600379943848,12831000,0.0,0.0,0,0
2020-05-29,8.36033081214348,8.452812700855356,8.304841502521823,8.415820121765137,7768600,0.127,0.0,0,0
2020-06-01,8.471308433899305,8.591534534796278,8.471308433899305,8.563790321350098,3269200,0.0,0.0,0,0
2020-06-02,8.637774918016321,8.702511705847519,8.5915339772915,8.67476749420166,6388700,0.0,0.0,0,0
2020-06-03,8.721008405437301,8.748752616989345,8.536044643163454,8.573038101196289,13863000,0.0,0.0,0,0
2020-06-04,8.545293007671662,8.684015829377048,8.489804584567574,8.573038101196289,15375600,0.0,0.0,0,0
2020-06-05,8.684015858741141,8.8319861634825,8.656270765122697,8.67476749420166,8806000,0.0,0.0,0,0
2020-06-08,8.75800163796009,8.868979374459268,8.711760693925605,8.841235160827637,11967900,0.0,0.0,0,0
2020-06-09,8.739504417903428,8.739504417903428,8.582285746178355,8.62852668762207,8096900,0.0,0.0,0,0
2020-06-10,8.665518221783646,8.684014948924723,8.517547932545002,8.600781440734863,12306300,0.0,0.0,-1,0
2020-06-11,8.443563459468091,8.462059306107706,8.175367068399447,8.193862915039062,10391500,0.0,0.0,1,0
2020-06-12,8.295593372205987,8.443563677025779,8.212359855251709,8.425066947937012,6634900,0.0,0.0,0,0
2020-06-15,8.267847451440923,8.545292186208203,8.240103242555945,8.526796340942383,7467600,0.0,0.0,0,0
2020-06-16,8.508299875064171,8.619277595985626,8.388073790239465,8.434314727783203,15298100,0.0,0.0,0,0
2020-06-17,8.425067074453281,8.656270899699258,8.425067074453281,8.62852668762207,15289000,0.0,0.0,0,0
2020-06-18,8.56378891344652,8.647022422073954,8.480555404819087,8.526796340942383,8988700,0.0,0.0,0,0
2020-06-19,8.582285481373765,8.66551899700978,8.462059390118695,8.471307754516602,8513200,0.0,0.0,0,0
2020-06-22,8.508300917881655,8.563790226129676,8.415819913431799,8.46205997467041,7625100,0.0,0.0,1,0
2020-06-23,8.748753099033552,8.850482468311249,8.693263790899497,8.711760520935059,8398100,0.0,0.0,-1,0
2020-06-24,8.628526094607238,8.674767032872941,8.35108134698556,8.388073921203613,13176300,0.0,0.0,0,0
2020-06-25,8.378827506213021,8.60078297978846,8.369579140987549,8.591534614562988,8126100,0.0,0.0,1,0
2020-06-26,8.933714080210308,8.989203376485177,8.757999592289371,8.813488006591797,14009200,0.0,0.0,0,0
2020-06-29,8.785745199340859,8.859730351514344,8.721008411682206,8.850481986999512,7814800,0.0,0.0,0,0
2020-06-30,8.841233874002299,8.970707440087041,8.804241300553441,8.933714866638184,10269600,0.0,0.0,0,0
2020-07-01,8.841233662315462,8.998451434229432,8.813488571413732,8.952211380004883,12302500,0.0,0.0,0,0
2020-07-02,9.24815182341182,9.285144395426567,9.146422470864385,9.174166679382324,12533400,0.0,0.0,0,0
2020-07-06,9.396123066063867,9.460859853173446,9.312889550081508,9.349882125854492,8629600,0.0,0.0,0,0
2020-07-07,9.553341546579574,9.61807833242189,9.451612185688425,9.470108032226562,17172600,0.0,0.0,0,0
2020-07-08,9.340635132792805,9.59033481185031,9.340635132792805,9.562590599060059,15182500,0.0,0.0,0,0
2020-07-09,9.571837901493522,9.590333747309751,9.386874151496091,9.460859298706055,9799800,0.0,0.0,0,0
2020-07-10,9.488605309287358,9.618078888457047,9.451612732099932,9.608831405639648,7959000,0.0,0.0,0,0
2020-07-13,9.701311397439277,9.8307858450996,9.655070460276837,9.682815551757812,13485700,0.0,0.0,0,0
2020-07-14,9.534845654187182,9.793793678283691,9.507100561554568,9.793793678283691,13468400,0.0,0.0,1,0
2020-07-15,10.829585447985268,11.28274466007158,10.774096150885587,11.014548301696777,34662300,0.0,0.0,1,0
2020-07-16,11.097782578467204,11.347483109829524,11.014549068013096,11.310489654541016,21368700,0.0,0.0,0,0
2020-07-17,11.199512452864697,11.430716267282014,11.116279820531414,11.34748363494873,20643000,0.0,0.0,1,0
2020-07-20,11.57868783088857,11.661920465964405,11.402972432236883,11.634176254272461,16665600,0.0,0.0,0,0
2020-07-21,11.643424300030587,11.68041687526452,11.523198210027164,11.550942420959473,14563100,0.0,0.0,0,0
2020-07-22,11.41222050345757,11.52319822934542,11.33823535286567,11.375227928161621,10959500,0.0,0.0,0,0
2020-07-23,11.32898579773222,11.467707720017502,11.25500065491707,11.319737434387207,11821600,0.0,0.0,0,0
2020-07-24,11.328987070249058,11.46770900811614,11.24575355473978,11.402972221374512,8750200,0.0,0.0,1,0
2020-07-27,11.726658452389916,11.745154300026238,11.606432355849684,11.71741008758545,6335100,0.0,0.0,0,0
2020-07-28,11.79139492381446,11.828387500061249,11.624927889717616,11.634176254272461,9797300,0.0,0.0,0,0
2020-07-29,11.70816046238433,11.948612629579848,11.698912098575459,11.883875846862793,13711300,0.0,0.0,0,0
2020-07-30,11.754402008935545,12.013350035203043,11.735905280358729,11.976357460021973,10135600,0.0,0.0,0,0
2020-07-31,11.994853566651683,12.004101048488035,11.800642336527996,11.883875846862793,8049700,0.0,0.0,0,0
2020-08-03,11.828386133727246,11.994853148594963,11.754400989779926,11.948612213134766,8779600,0.0,0.0,0,0
2020-08-04,11.791395160600938,11.791395160600938,11.65267321738291,11.689665794372559,9241900,0.0,0.0,0,0
2020-08-05,11.726657713208944,11.772897770371348,11.65267256338203,11.698912620544434,9359800,0.0,0.0,0,0
2020-08-06,11.920869593513,11.967109653163789,11.772898403923628,11.86538028717041,9597900,0.0,0.0,0,0
2020-08-07,11.735905401173987,11.782146341119494,11.597183463310039,11.65267276763916,10051700,0.0,0.0,0,0
2020-08-10,11.68041660850775,11.745153393195537,11.578687249430866,11.643424034118652,7134300,0.0,0.0,0,0
2020-08-11,11.698910997407708,11.837633795565832,11.680415153503418,11.680415153503418,7169100,0.0,0.0,0,0
2020-08-12,11.763650391984056,11.828387178161028,11.680416877200768,11.800642967224121,8224800,0.0,0.0,0,0
2020-08-13,11.75440269076196,11.846884575065427,11.708161748610227,11.81913948059082,8451400,0.0,0.0,0,0
2020-08-14,11.78214483124083,11.80988992083615,11.698911326399783,11.763648986816406,7091800,0.0,0.0,0,0
2020-08-17,11.828387209553009,11.976357510905975,11.828387209553009,11.902372360229492,6155300,0.0,0.0,0,0
2020-08-18,11.920869119986092,12.013350117586693,11.856131451495846,12.004101753234863,5540700,0.0,0.0,0,0
2020-08-19,11.865379250043135,12.050342118396891,11.819138312461565,11.837635040283203,5985500,0.0,0.0,0,0
2020-08-20,11.717410557583376,11.94861439513321,11.69891382723252,11.856132507324219,6882100,0.0,0.0,0,0
2020-08-21,11.763650494324834,11.763650494324834,11.624927674488314,11.65267276763916,9835700,0.0,0.0,0,0
2020-08-24,11.800643049307121,11.902372411431768,11.726657898312364,11.828387260437012,9428400,0.0,0.0,0,0
2020-08-25,11.69891165076901,11.893122873458752,11.652671597439651,11.846882820129395,6969300,0.0,0.0,0,0
2020-08-26,11.939365305620454,11.967109517490906,11.874628517265197,11.91162109375,4183300,0.0,0.0,0,0
2020-08-27,11.930117212571412,11.939365577396282,11.76365105558683,11.81913948059082,4566200,0.0,0.0,0,0
2020-08-28,11.874627028521505,11.985604744062433,11.80989024828242,11.846882820129395,7646900,0.0,0.0,0,0
2020-08-31,11.698912825612096,11.726657918762943,11.65267276763916,11.65267276763916,6849000,0.0,0.0,0,0
2020-09-01,11.634176568290473,11.754402664830705,11.58793562624075,11.71741008758545,5259700,0.0,0.0,0,0
2020-09-02,11.782146084519113,11.79139444870131,11.698912570824435,11.772897720336914,5592400,0.0,0.0,0,0
2020-09-03,11.763650682724885,11.772898165284031,11.458461708958403,11.53244686126709,10269900,0.0,0.0,0,0
2020-09-04,11.587934169537373,11.615679260462976,11.282745225135749,11.504700660705566,8113900,0.0,0.0,0,0
2020-09-08,11.560191413799961,11.772898512467027,11.560191413799961,11.71741008758545,12523700,0.0,0.0,0,0
2020-09-09,11.689666766365097,11.837637086627378,11.689666766365097,11.791396141052246,8273900,0.0,0.0,0,0
2020-09-10,11.837635645448616,11.902372432188782,11.643424403255544,11.65267276763916,6190200,0.0,0.0,0,0
2020-09-11,11.837635542464186,11.911620692944316,11.726657816743991,11.800642967224121,6581600,0.0,0.0,1,0
2020-09-14,12.189066094835958,12.29079546164953,12.124328423252221,12.24455451965332,8960900,0.0,0.0,0,0
2020-09-15,12.31853845138654,12.47575710938541,12.309290969483243,12.337035179138184,6924000,0.0,0.0,0,0
2020-09-16,12.521999143126477,12.706962026974283,12.521999143126477,12.540495872497559,9852400,0.0,0.0,0,0
2020-09-17,12.577488476509133,12.669969477647042,12.494254958104191,12.64222526550293,7972500,0.0,0.0,0,0
2020-09-18,12.549742161418653,12.614479826086676,12.429516077860912,12.485005378723145,9845100,0.0,0.0,0,0
2020-09-21,12.494253779315859,12.595983135561537,12.401771904930682,12.586734771728516,7650300,0.0,0.0,0,0
2020-09-22,12.586734340254509,12.808690654775754,12.558990131679037,12.799442291259766,6974600,0.0,0.0,0,0
2020-09-23,12.734706236928544,12.771698811129909,12.540495001878243,12.568239212036133,7495000,0.0,0.0,-1,0
2020-09-24,12.133576816619042,12.207561971198158,12.041095814381453,12.068840026855469,8873500,0.0,0.0,1,0
2020-09-25,12.457260755923441,12.558990108494031,12.300042104331856,12.549741744995117,7882000,0.0,0.0,0,0
2020-09-28,12.642224814298944,12.679217389828354,12.577488027615617,12.605232238769531,5855400,0.0,0.0,0,0
2020-09-29,12.61448102603668,12.660721085519182,12.475758201671377,12.540495872497559,7928900,0.0,0.0,0,0
2020-09-30,12.558991924033663,12.891925120371306,12.540496076334545,12.771699905395508,14130900,0.0,0.0,0,0
2020-10-01,12.799444254346147,12.854932680007506,12.67921815611637,12.725459098815918,5418500,0.0,0.0,0,0
